"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Rwanda","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","66.2",""
"Rwanda","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","66.1",""
"Rwanda","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","70.2",""
"Rwanda","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","59.1",""
"Rwanda","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","64.1",""
"Rwanda","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","65.4",""
"Rwanda","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","64.1",""
"Rwanda","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","74.7",""
"Rwanda","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","74.7",""
"Rwanda","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","74.7",""
"Rwanda","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","74.9",""
"Rwanda","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","76.0",""
"Rwanda","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","76.7",""
"Rwanda","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","77.6",""
"Rwanda","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","78.4",""
"Rwanda","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","79.5",""
"Rwanda","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","80.8",""
"Rwanda","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","80.5",""
"Rwanda","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","83.2",""
"Rwanda","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","79.2",""
"Rwanda","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","79.9",""
"Rwanda","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","79.6",""
"Rwanda","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","79.0",""
"Rwanda","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","58.3",""
"Rwanda","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","58.5",""
"Rwanda","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","58.3",""
"Rwanda","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","58.3",""
"Rwanda","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","59.9",""
"Rwanda","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","60.5",""
"Rwanda","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","61.5",""
"Rwanda","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","62.5",""
"Rwanda","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","63.7",""
"Rwanda","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","65.5",""
"Rwanda","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","64.9",""
"Rwanda","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","69.5",""
"Rwanda","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","60.1",""
"Rwanda","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","63.3",""
"Rwanda","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","63.7",""
"Rwanda","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","62.7",""
"Saudi Arabia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","17.0",""
"Saudi Arabia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","16.7",""
"Saudi Arabia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","16.4",""
"Saudi Arabia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","16.1",""
"Saudi Arabia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","15.9",""
"Saudi Arabia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","15.5",""
"Saudi Arabia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","15.2",""
"Saudi Arabia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","15.2",""
"Saudi Arabia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","14.8",""
"Saudi Arabia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","14.6",""
"Saudi Arabia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","14.3",""
"Saudi Arabia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","14.1",""
"Saudi Arabia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","13.9",""
"Saudi Arabia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","13.8",""
"Saudi Arabia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","13.7",""
"Saudi Arabia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","13.8",""
"Saudi Arabia","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","6.7",""
"Saudi Arabia","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","6.6",""
"Saudi Arabia","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","6.6",""
"Saudi Arabia","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","6.5",""
"Saudi Arabia","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","6.6",""
"Saudi Arabia","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","6.6",""
"Saudi Arabia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","6.5",""
"Saudi Arabia","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","6.5",""
"Saudi Arabia","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","6.2",""
"Saudi Arabia","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","5.9",""
"Saudi Arabia","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","5.7",""
"Saudi Arabia","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","5.6",""
"Saudi Arabia","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","5.6",""
"Saudi Arabia","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","5.7",""
"Saudi Arabia","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","5.8",""
"Saudi Arabia","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","6.1",""
"Saudi Arabia","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","76.4",""
"Saudi Arabia","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","76.4",""
"Saudi Arabia","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","76.3",""
"Saudi Arabia","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","76.0",""
"Saudi Arabia","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","75.8",""
"Saudi Arabia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","76.1",""
"Saudi Arabia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","75.9",""
"Saudi Arabia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","76.2",""
"Saudi Arabia","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","76.3",""
"Saudi Arabia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","76.5",""
"Saudi Arabia","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","76.7",""
"Saudi Arabia","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","76.5",""
"Saudi Arabia","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","76.8",""
"Saudi Arabia","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","76.4",""
"Saudi Arabia","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","76.6",""
"Saudi Arabia","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","76.4",""
"Saudi Arabia","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","42.6",""
"Saudi Arabia","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","42.8",""
"Saudi Arabia","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","43.1",""
"Saudi Arabia","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","43.3",""
"Saudi Arabia","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","43.6",""
"Saudi Arabia","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","44.4",""
"Saudi Arabia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","44.3",""
"Saudi Arabia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","44.4",""
"Saudi Arabia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","44.0",""
"Saudi Arabia","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","43.4",""
"Saudi Arabia","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","42.9",""
"Saudi Arabia","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","42.2",""
"Saudi Arabia","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","42.8",""
"Saudi Arabia","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","42.7",""
"Saudi Arabia","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","43.7",""
"Saudi Arabia","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","44.3",""
"Senegal","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","50.7",""
"Senegal","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","51.0",""
"Senegal","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","51.2",""
"Senegal","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","51.1",""
"Senegal","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","51.4",""
"Senegal","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","52.1",""
"Senegal","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","52.6",""
"Senegal","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","53.2",""
"Senegal","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","53.6",""
"Senegal","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","53.9",""
"Senegal","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","54.3",""
"Senegal","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","54.9",""
"Senegal","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","54.8",""
"Senegal","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","55.1",""
"Senegal","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","55.1",""
"Senegal","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","55.3",""
"Senegal","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","40.8",""
"Senegal","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","41.3",""
"Senegal","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","41.7",""
"Senegal","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","43.0",""
"Senegal","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","43.5",""
"Senegal","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","44.5",""
"Senegal","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","45.3",""
"Senegal","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","46.3",""
"Senegal","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","47.0",""
"Senegal","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","47.5",""
"Senegal","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","48.1",""
"Senegal","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","48.8",""
"Senegal","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Senegal","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","49.4",""
"Senegal","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","48.9",""
"Senegal","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","48.9",""
"Senegal","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","73.5",""
"Senegal","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","74.0",""
"Senegal","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","74.6",""
"Senegal","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","75.9",""
"Senegal","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","76.0",""
"Senegal","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","76.4",""
"Senegal","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","76.7",""
"Senegal","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","77.3",""
"Senegal","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","77.7",""
"Senegal","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","77.9",""
"Senegal","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","78.2",""
"Senegal","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","78.5",""
"Senegal","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","78.5",""
"Senegal","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","79.1",""
"Senegal","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","78.6",""
"Senegal","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","78.6",""
"Senegal","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","53.7",""
"Senegal","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","54.6",""
"Senegal","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","55.5",""
"Senegal","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","58.0",""
"Senegal","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","58.1",""
"Senegal","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","58.9",""
"Senegal","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","59.4",""
"Senegal","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","60.4",""
"Senegal","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","61.0",""
"Senegal","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","61.2",""
"Senegal","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","61.5",""
"Senegal","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","62.1",""
"Senegal","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","61.9",""
"Senegal","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","62.7",""
"Senegal","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","61.9",""
"Senegal","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","61.9",""
"Serbia and Montenegro","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","42.6",""
"Serbia and Montenegro","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","41.6",""
"Serbia and Montenegro","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","40.6",""
"Serbia and Montenegro","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","39.2",""
"Serbia and Montenegro","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","39.7",""
"Serbia and Montenegro","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","40.0",""
"Serbia and Montenegro","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","40.1",""
"Serbia and Montenegro","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Serbia and Montenegro","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Serbia and Montenegro","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Serbia and Montenegro","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","39.5",""
"Serbia and Montenegro","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","38.8",""
"Serbia and Montenegro","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","37.8",""
"Serbia and Montenegro","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","37.7",""
"Serbia and Montenegro","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","38.0",""
"Serbia and Montenegro","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","38.6",""
"Serbia and Montenegro","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","29.6",""
"Serbia and Montenegro","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","28.3",""
"Serbia and Montenegro","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","27.0",""
"Serbia and Montenegro","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","24.1",""
"Serbia and Montenegro","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","24.6",""
"Serbia and Montenegro","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","25.0",""
"Serbia and Montenegro","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","24.9",""
"Serbia and Montenegro","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","23.9",""
"Serbia and Montenegro","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","23.7",""
"Serbia and Montenegro","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","23.4",""
"Serbia and Montenegro","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","23.5",""
"Serbia and Montenegro","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","22.4",""
"Serbia and Montenegro","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","20.9",""
"Serbia and Montenegro","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","20.7",""
"Serbia and Montenegro","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","21.0",""
"Serbia and Montenegro","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","21.7",""
"Serbia and Montenegro","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","59.2",""
"Serbia and Montenegro","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","59.4",""
"Serbia and Montenegro","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","59.0",""
"Serbia and Montenegro","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","59.1",""
"Serbia and Montenegro","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","60.0",""
"Serbia and Montenegro","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","60.6",""
"Serbia and Montenegro","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","60.8",""
"Serbia and Montenegro","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","60.0",""
"Serbia and Montenegro","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","60.0",""
"Serbia and Montenegro","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","59.9",""
"Serbia and Montenegro","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","60.3",""
"Serbia and Montenegro","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","59.9",""
"Serbia and Montenegro","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","58.8",""
"Serbia and Montenegro","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","58.8",""
"Serbia and Montenegro","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","59.2",""
"Serbia and Montenegro","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","59.9",""
"Serbia and Montenegro","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","36.3",""
"Serbia and Montenegro","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","37.1",""
